Id,OwnerUserId
45625886,1773216.0
45729153,5542014.0
45644454,8452960.0
45755580,7395103.0
45592666,8269045.0
45757001,7200088.0
45688730,4760425.0
45762128,6823013.0
45751211,543814.0
45598647,5974948.0
45673863,5479655.0
45642575,3837778.0
45791262,3248096.0
34094882,4811540.0
34158847,1558717.0
34109946,1847482.0
34077752,3230694.0
34163944,4237127.0
34230517,2587904.0
34180115,2180005.0
31962345,435478.0
32106454,511837.0
32167881,702246.0
32093067,941913.0
32071088,2032333.0
31973473,433344.0
39343694,826068.0
39260387,6779932.0
39348995,2240780.0
39369856,2620759.0
39388560,2546916.0
39224930,2799357.0
39323769,2009079.0
39215533,1653027.0
39364901,2248014.0
39268365,132257.0
39228311,6774299.0
39323491,2688174.0
39306577,450602.0
39364466,2254364.0
39367722,1513980.0
39361356,4012006.0
39358842,3862378.0
39172786,3553550.0
39305118,3645827.0
39338259,4318414.0
35756663,1459144.0
35772518,4834520.0
35875489,673680.0
35820780,1325185.0
35862481,1353182.0
35730116,438604.0
35882330,3047741.0
35684313,1222654.0
35890054,2864719.0
35817536,2587904.0
35838016,4511101.0
35673254,2101353.0
35743527,5437346.0
35751630,4083513.0
28997963,1821792.0
28942614,459329.0
29071226,497300.0
28930710,1118323.0
30273152,3056507.0
30209442,60188.0
30237292,15441.0
30288968,450602.0
30267737,1241201.0
30173267,520730.0
30116581,2205763.0
30296587,2205763.0
30286443,2537772.0
30213456,96855.0
32604241,959664.0
32534401,5327398.0
32529742,1988876.0
32532736,4027492.0
32574103,721666.0
32481469,285288.0
32470907,2129139.0
31206417,1344546.0
31095177,595943.0
31135664,1659746.0
31046924,506712.0
31044380,2968101.0
31190685,0.0
31031865,461800.0
31141688,2135159.0
31104540,934439.0
31201083,399104.0
31047564,5048354.0
31161436,2318656.0
31088764,4683657.0
31097306,5057662.0
31165181,1434854.0
47479663,4916475.0
47529688,8631413.0
47335582,7994751.0
47465212,2514645.0
47469430,8943842.0
47486390,5294769.0
47427629,5077196.0
47398736,5394713.0
47451190,6814073.0
47456945,466521.0
47379427,7574116.0
47366889,7174053.0
47451612,1298045.0
47474453,8918241.0
47515021,2361365.0
47357038,980515.0
47343439,1372978.0
47527983,7600634.0
47461815,5848207.0
47348422,1891398.0
47544877,5606133.0
47380189,592015.0
47364834,3924219.0
47516458,852330.0
41270649,4820510.0
41335071,5421659.0
41433856,860099.0
41293238,305665.0
41247817,2042097.0
41408847,1407328.0
41400158,7358652.0
41329351,5203951.0
41287712,2042097.0
41358754,6147315.0
41431506,3361529.0
41285879,4959044.0
41262716,941499.0
41445442,5203951.0
37389481,851749.0
37427976,2671856.0
37439039,2964293.0
37336871,575085.0
37461203,6386236.0
37413626,23562.0
37523631,3647105.0
37395986,4694344.0
37521011,837342.0
37528335,1042646.0
37405221,6339234.0
37509121,278984.0
37409153,5471259.0
37445823,4289365.0
37403682,3795379.0
37457765,6339234.0
34903605,299702.0
34767582,625348.0
34973165,441889.0
34841789,5801720.0
34973135,4189441.0
34774290,4328316.0
34909182,1015136.0
34841907,3601411.0
34889229,511837.0
34794630,3305976.0
34790550,978164.0
35179495,497209.0
35065875,1775604.0
35135884,5868674.0
35039565,5213999.0
35113957,1853171.0
35140042,215993.0
35198346,283851.0
35040975,455042.0
35172625,3375378.0
43476908,4207462.0
43378986,4664543.0
43319806,2204202.0
43340819,1278765.0
43378165,3154653.0
43492974,4207462.0
43502357,1949796.0
43395580,2101345.0
43440170,7875136.0
43350853,1795229.0
43379048,7733281.0
43426699,2288991.0
43374386,3096803.0
43512572,5113666.0
43465704,921054.0
43515765,606580.0
43313424,68612.0
43382402,1807888.0
43497790,1420100.0
43515150,7894637.0
43498534,7206554.0
43446605,3734081.0
43383125,7520792.0
43529266,105678.0
43489589,1978395.0
43350278,247216.0
43418403,2711378.0
43328943,1385174.0
43384538,5107842.0
43306842,1173307.0
43424176,1420100.0
43326844,1679307.0
43460615,7733281.0
43369008,551049.0
43396744,2600522.0
26616962,1863694.0
26491425,141257.0
26529567,327702.0
26611387,1702313.0
33315965,1689858.0
33228178,1525691.0
33179127,1870400.0
33187526,2162144.0
33180090,4888332.0
33308154,5402844.0
33194778,1268688.0
33165216,1019435.0
33125508,631333.0
33291874,2079172.0
33202053,1757145.0
33287495,2663572.0
33335786,895659.0
30449278,1697203.0
30496218,1420921.0
30422184,396090.0
47918407,2475951.0
47888172,8205822.0
47833668,5077196.0
47917777,7867528.0
47916614,1661418.0
47804267,8442286.0
47885225,1108064.0
47915099,7606002.0
47935575,1107694.0
47766808,8735568.0
47767993,1967868.0
47765389,7726319.0
47939726,1076232.0
47915158,4704522.0
47774291,4677485.0
47922096,3863943.0
47971020,5539716.0
47908754,8735568.0
47889886,3609255.0
47939451,1071515.0
47934052,6203524.0
47837207,7873775.0
47835162,8117489.0
47957575,1180020.0
47889115,5055717.0
47860278,320587.0
47938835,260511.0
47793065,3967289.0
46956866,8838143.0
47089196,5512095.0
47013636,7912321.0
47069673,8295908.0
46997840,6124024.0
46936582,5707573.0
46949073,1920999.0
47020906,4684626.0
46961616,4965623.0
46934916,1203333.0
47020319,5560606.0
46975781,991628.0
47058984,8869151.0
47042162,387774.0
47007159,1518668.0
46920685,2928710.0
47049241,8470712.0
47023636,8761117.0
46947124,3273299.0
47077380,8735568.0
46924175,908874.0
47017657,2929562.0
47017875,762421.0
47061556,4054447.0
47071729,5856562.0
46947956,2182226.0
47050984,1711762.0
42140285,1729795.0
42134186,3142695.0
42006876,5967828.0
42060090,44512.0
42073576,4423889.0
42115903,3765648.0
42025000,3501052.0
42105805,2185032.0
42079952,1893668.0
41942024,7488248.0
42062199,1589549.0
41983447,227705.0
42142284,1729795.0
42002512,2318227.0
42053559,464610.0
42046797,5420432.0
42061684,4709792.0
42096392,7530226.0
44905869,2006313.0
44998425,5988699.0
44923182,1663462.0
44984823,8086746.0
44941218,3047241.0
44939302,7434324.0
44928556,2484748.0
44965110,8269045.0
45002471,182671.0
45058457,8295908.0
45052215,1460382.0
44949367,1233351.0
45072041,7492114.0
45052239,487291.0
44980176,3393799.0
45111662,3555583.0
45080886,989369.0
44996290,5620472.0
45088519,8303779.0
45115860,8311166.0
44946517,7434324.0
45056729,4239859.0
45085790,656094.0
45099677,2371715.0
44977364,6293214.0
45047011,5675130.0
45095183,3511426.0
45031529,5098805.0
45007694,3289816.0
44927532,8086746.0
44988481,3492805.0
45023334,1923467.0
44936115,5343268.0
26247474,202859.0
26218391,4113604.0
26331854,3870319.0
36586934,1710444.0
36573857,5969171.0
36599435,5969171.0
36569703,2068521.0
36541906,3700626.0
36479452,1687972.0
36570654,2587904.0
36422243,6135767.0
36519652,5369087.0
36582126,3517383.0
36415988,544499.0
36407520,3009289.0
36571963,569544.0
36400599,421753.0
36461493,5043003.0
38461294,6410092.0
38265103,2746227.0
38377156,4639029.0
38435582,310648.0
38460678,5712607.0
38254720,6562537.0
38328727,3007565.0
38440876,2997162.0
38380827,2971116.0
38389706,1702069.0
38453830,5284021.0
38297333,839733.0
38352227,15441.0
38397672,4219776.0
38230495,5118336.0
38403001,3550875.0
50785058,1319799.0
50796780,4517576.0
50736767,3113954.0
50783648,3398989.0
50771405,4993125.0
50891973,8715170.0
50830715,1062015.0
50718353,6249921.0
50835951,9935604.0
50800231,3355776.0
50772902,3310115.0
50889657,1839104.0
50873541,346629.0
50820762,2901129.0
50893043,4247860.0
50734807,6792646.0
50775206,6235175.0
50841501,2289426.0
50816609,529296.0
50887887,2810311.0
50902528,186820.0
50725904,9706058.0
50779254,3658166.0
50856401,5666309.0
50835738,9935556.0
50876475,1688479.0
50903364,5188207.0
50828793,3016392.0
50845313,4247860.0
50790960,7147234.0
50801690,9926077.0
50810342,9674208.0
50849415,2469871.0
50891382,1707312.0
50814965,3016392.0
50759872,937440.0
33059557,3536548.0
33118913,59724.0
32996097,1364684.0
33078422,5423180.0
33033834,1107537.0
33041733,902383.0
32945623,1445898.0
28387907,2638485.0
28572202,3080422.0
28581644,162622.0
28565187,3467037.0
28607400,2236664.0
28500066,473749.0
46615008,5634661.0
46657234,4409705.0
46583498,8034738.0
46644740,4861032.0
46677030,8755281.0
46600671,231582.0
46682651,5555681.0
46643268,701829.0
46566667,2520207.0
46689798,7458937.0
46476437,4352790.0
46476622,1464660.0
46521195,5946299.0
46532286,4884808.0
46571540,1322563.0
46562115,1711882.0
46514002,2182398.0
46660853,7925728.0
46564574,7750824.0
46623194,3795212.0
46586380,4539470.0
46605663,3252252.0
46575898,2828480.0
46581254,6768051.0
46585082,5506061.0
46668418,3356278.0
46522304,7570121.0
38178535,5820341.0
38048683,4723795.0
38186942,2246263.0
38099204,2763256.0
38071714,2993860.0
38121112,5085485.0
38106036,1094821.0
38164006,2651885.0
38070572,1718686.0
38168658,1725624.0
38023093,526592.0
38049334,403617.0
38224152,2254364.0
38045423,740175.0
38125926,5686594.0
38197629,5820341.0
38172510,2651885.0
38049329,3645827.0
38006427,825920.0
38178208,2535215.0
40737349,985395.0
40691082,4050456.0
40669943,7176449.0
40688160,913622.0
40719381,411632.0
40671392,1866300.0
40556757,1669464.0
40734086,1682401.0
40702179,2981597.0
40564595,3399047.0
40585401,411632.0
40735590,5409999.0
40784804,3209319.0
40586946,1589549.0
40685900,4734831.0
40564979,4986626.0
40660163,7174012.0
40645778,1914493.0
40660618,3399047.0
40574379,312444.0
40760397,4809675.0
40657733,6793312.0
40733857,913622.0
35913253,5520357.0
36129008,1500698.0
35928639,299152.0
36049030,1478191.0
35926145,3490004.0
36116835,1845545.0
36083504,5153594.0
36080524,1313884.0
36026454,3047741.0
35914674,2483271.0
36734091,2944955.0
36832219,3837883.0
36681094,1669106.0
36627628,4917760.0
36642718,4605202.0
36812791,1124180.0
36615117,4603448.0
36698706,5969171.0
36715395,3102968.0
36719045,1100135.0
36775802,795168.0
36760694,629222.0
36680157,6216750.0
36694873,4075772.0
36792713,1792564.0
36660279,3644938.0
36638486,6102669.0
36705199,5136650.0
36701111,1733881.0
36716838,306406.0
36645517,1203687.0
36744042,3455033.0
28114758,3017508.0
28112290,1585082.0
43926591,3497723.0
43950808,808096.0
43763479,3625317.0
43943033,4149331.0
43983286,5794266.0
43835206,7027494.0
43939970,6390921.0
43941794,3281900.0
43814764,0.0
43763418,440422.0
43896718,6181657.0
43927492,3520881.0
43870576,5113666.0
43792085,766118.0
43785728,685091.0
43979597,2519577.0
43892712,3378434.0
43821553,5456690.0
43850359,7565967.0
43910795,2572602.0
44902847,678853.0
44769245,6288234.0
44870461,8205906.0
44690557,1455043.0
44774754,811071.0
44839692,3310115.0
44893574,8250397.0
44886715,2487224.0
44765491,3943702.0
44722194,1629171.0
44803729,476048.0
44882977,3701985.0
44704629,925714.0
44697767,4453462.0
44785897,4524867.0
44687892,2214751.0
44810758,2976358.0
44884316,7728822.0
44873885,477955.0
44692737,6555593.0
44901467,3185908.0
44785105,8081281.0
44797253,3239907.0
44786479,5285062.0
44758955,5545789.0
44781219,6016388.0
44692442,3585050.0
44802594,5403074.0
39742117,1649225.0
39668149,428454.0
39848800,0.0
39696697,5284778.0
39721791,835058.0
39686227,624884.0
39686804,814814.0
39763013,1866300.0
39741506,1743843.0
39839881,2803046.0
39672919,1834774.0
39764239,2108278.0
39852947,1780700.0
39683166,6876610.0
39788745,374320.0
39658735,685091.0
39721025,6886846.0
39690572,3148054.0
39791667,3645827.0
39690815,1589549.0
49395113,8328365.0
49273441,1488055.0
49264474,8050062.0
49377817,1233826.0
49345233,919480.0
49324723,7173575.0
49284804,7173575.0
49352887,6093604.0
49349235,359417.0
49421760,1000165.0
49334373,1749786.0
49308482,399275.0
49260669,6585764.0
49450592,6629704.0
49443206,9517937.0
49384819,7874815.0
49344182,1920113.0
49353369,1839104.0
49252691,351879.0
49302010,6762442.0
49393058,2972326.0
49390064,218635.0
49292843,2870572.0
40786831,3364697.0
40938756,5121282.0
40815723,6238925.0
40837178,4185205.0
40927853,591860.0
40876048,3166160.0
40910259,411871.0
40960601,2217600.0
40918134,2194364.0
40966759,4318281.0
41008507,1677909.0
40930432,7235836.0
40988204,5561773.0
40947247,3076730.0
40938088,5705247.0
40936597,2280027.0
41010290,3486720.0
40829959,1262319.0
40960054,157017.0
40832097,3127632.0
40932850,4870349.0
40880443,1353809.0
40900818,312201.0
40807355,120981.0
40856925,3685587.0
40884616,5363076.0
40972026,567328.0
40890804,4712061.0
40840470,701829.0
40807126,5270073.0
32373324,1313884.0
32392202,3102968.0
32248896,2375666.0
32217639,1343096.0
32369075,2080079.0
32334161,4009451.0
32398245,4644434.0
32364506,4240774.0
50314370,1606649.0
50380259,9802771.0
50389344,3607513.0
50310975,3466664.0
50363538,9556049.0
50397998,6523297.0
50320908,1413279.0
50361821,2419434.0
50312750,7707677.0
50406887,357366.0
50344525,8236137.0
50484505,9774735.0
50417003,1569670.0
50438873,1200114.0
50439512,798746.0
50340234,2619748.0
50324219,1103397.0
50448620,8078899.0
50405838,2674303.0
50435696,2362973.0
50484157,3493153.0
50410038,1839104.0
50387947,2674303.0
50334652,6825613.0
50434941,7368584.0
50415015,9797998.0
50338845,5072383.0
50435154,2397226.0
50499849,2695504.0
50390452,7113481.0
50328886,3759528.0
50430808,0.0
50400384,3455589.0
50392109,1167996.0
50454109,7638179.0
50427036,4442344.0
50455134,1090265.0
50401105,2250200.0
50350198,691183.0
25965275,4056930.0
25974964,614141.0
31605799,333643.0
31608784,2486743.0
31493493,1222729.0
31525237,1988876.0
31510697,941913.0
31717615,2317381.0
31573823,5145342.0
31546631,1685095.0
29731394,3508607.0
29821391,2509595.0
29610354,2968101.0
29831699,3666413.0
29825744,891441.0
29775643,4194831.0
29689630,3894414.0
29787063,934876.0
29830038,345588.0
29636094,2968101.0
29636899,4101793.0
29704842,4801939.0
29669180,2968101.0
29761872,364098.0
29644916,1620081.0
31801057,4353754.0
31912285,2194137.0
31845342,5196129.0
31764926,1236501.0
31842622,1313884.0
31786040,925141.0
37617556,889309.0
37697171,1808649.0
37537605,5888829.0
37739538,5012278.0
37555434,1245668.0
37706697,625348.0
37684678,1378525.0
37750547,2182398.0
37684053,1808649.0
37738759,522757.0
37750638,3102968.0
37632735,1390902.0
37699062,1016265.0
37749087,2408961.0
37662379,6431328.0
37727820,2243610.0
37693542,798735.0
37711051,1935918.0
37679132,628714.0
37715875,1225551.0
37615250,831553.0
37715757,1635855.0
37634349,2180005.0
43041563,2849613.0
42981194,1056679.0
42843777,5398105.0
42969532,4544963.0
42873668,312444.0
43058415,1911755.0
42846703,1397518.0
42899966,7738919.0
42934172,2972221.0
43018613,1863627.0
42922250,3927143.0
43018514,2849613.0
42949138,5353059.0
42928059,744839.0
42958561,6268237.0
43034203,1790300.0
43056426,105678.0
43057349,4624968.0
43055993,4624968.0
43032883,1911755.0
42918707,1669106.0
33726653,3230694.0
33780962,304849.0
33763271,2655332.0
33772776,667800.0
33659658,3230694.0
33805449,1978285.0
33669733,2180005.0
33680497,835883.0
33814080,4403842.0
33706599,2156341.0
33712470,5562637.0
33798965,260511.0
48616949,7438973.0
48743105,0.0
48803038,6024969.0
48799257,7100519.0
48653762,3764306.0
48788264,1210757.0
48677693,2585494.0
48667874,7084252.0
48663545,1632961.0
48707364,651422.0
48715395,3584729.0
48699742,1675976.0
48726644,2257925.0
48687955,2761509.0
48635782,5715934.0
48671754,1090265.0
48633781,1541609.0
48791411,649811.0
48804675,2890048.0
48699765,3113910.0
48650993,3734640.0
48660912,5316642.0
48784283,1645230.0
48753245,3368262.0
48808722,5047142.0
48784692,8374229.0
48763985,8735568.0
48624302,9094803.0
48801894,6029176.0
48732814,3256597.0
48805353,6242317.0
48624757,3467733.0
48802787,5277471.0
48810786,4588730.0
48639206,3336921.0
48743223,2861312.0
48760583,3049524.0
48792602,4865559.0
48731168,3563737.0
48809275,4108590.0
48762736,5325589.0
47641231,168179.0
47622392,856498.0
47716674,1942614.0
47630891,5077196.0
47748434,8735568.0
47571761,9033318.0
47555732,8345238.0
47552159,5381825.0
47630168,4446877.0
47730089,3369837.0
47566892,2497115.0
47757342,1889864.0
47572543,5855232.0
47554214,852330.0
47650139,9055249.0
47613318,5479655.0
47727201,5705247.0
47607210,8776664.0
47633268,2660766.0
47656406,3609255.0
47647560,6863098.0
47566338,2273909.0
47680711,1967100.0
47736658,8048092.0
38931315,5284778.0
39139313,2240780.0
39068073,6329755.0
39014049,2621486.0
39126827,1696927.0
39044130,3644938.0
38970723,969328.0
38964840,2853228.0
38974070,3863943.0
39088230,1925997.0
39015444,1680802.0
39126454,2009079.0
39135928,5985566.0
38975554,1364771.0
39134238,1592213.0
39020065,969328.0
39056199,1455043.0
39154613,4164025.0
39118038,2254364.0
38966184,3391018.0
39071178,6741936.0
38989659,2068521.0
39096701,3645827.0
28339882,1648100.0
28329738,645654.0
28319278,4528092.0
31449013,2172625.0
31342583,1407949.0
31295897,1287386.0
31412249,342534.0
31404820,1445898.0
31468806,508957.0
31313170,1581325.0
31317470,1568270.0
41814001,2849613.0
41749456,6589814.0
41783283,4734344.0
41800036,8160856.0
41779458,615025.0
41853686,6400278.0
41745964,2753974.0
41731704,921187.0
41880229,1767308.0
41837933,5954938.0
41757509,4916475.0
41830058,3388184.0
41893494,1557112.0
41756234,5446671.0
41914911,3294568.0
41837637,7418474.0
41880524,1506920.0
41881610,7475541.0
41762928,576741.0
41745636,5848938.0
41903352,1432163.0
41746212,7441877.0
41795612,2849613.0
41809373,570002.0
41747165,157017.0
41776814,2928425.0
41893566,2314721.0
41832273,5954938.0
41850142,4383715.0
41783704,3679001.0
41739975,2629219.0
41824300,6400278.0
45847796,7491660.0
45992134,8381767.0
45853546,5538737.0
45934621,5213999.0
45820257,1499748.0
45998405,6602247.0
45964545,8537751.0
45928269,2485103.0
46022865,3213045.0
46002727,7471053.0
45990451,3046683.0
45830528,3390772.0
45929864,6647800.0
45866422,4737314.0
45917894,7434324.0
45848118,5479655.0
46031939,7789294.0
46014427,6786689.0
45869766,4557002.0
46021905,2700478.0
45964527,837953.0
45855433,300520.0
45886359,8517611.0
45996858,734702.0
51827636,2261925.0
51932126,5084982.0
51755653,5410511.0
51808975,4672397.0
51767389,7131294.0
51934410,6872018.0
51786390,9093646.0
51779798,7082599.0
51783877,10114335.0
51808718,427995.0
51929079,1197804.0
51829581,10221236.0
51868586,3105954.0
51936401,4752330.0
51923607,7127000.0
51916102,2226799.0
51918410,6872018.0
51908605,6872018.0
51861095,4229580.0
51939287,1805275.0
51855075,4169229.0
51798009,6569404.0
51924926,3682067.0
51842770,1532018.0
